-243.4249725341797	501.6272277832031	81.62303924560547
-238.2276611328125	489.5027160644531	81.62723541259766
-233.47796630859375	490.1180419921875	81.76001739501953
-244.3416748046875	498.0767822265625	81.66336059570312
-238.68478393554688	494.56622314453125	81.6226806640625
-240.80947875976562	497.7606201171875	81.64149475097656
-243.17965698242188	502.82720947265625	81.64491271972656
-245.14144897460938	502.26220703125	81.6438980102539
-246.19358825683594	504.2482604980469	81.63044738769531
-245.63084411621094	500.38006591796875	81.66626739501953
-245.5096435546875	499.9498596191406	81.6864242553711
-244.74139404296875	500.5310363769531	81.68234252929688
-244.23733520507812	496.91156005859375	81.70535278320312
-244.53060913085938	500.0299072265625	81.70282745361328
-245.83399963378906	501.3499755859375	81.73919677734375
-246.18479919433594	501.15087890625	81.76942443847656
-245.77894592285156	502.19219970703125	81.77057647705078
-243.81146240234375	503.0702209472656	81.78775024414062
-246.7971649169922	503.90924072265625	81.78588104248047
-246.82012939453125	503.24676513671875	81.78923034667969
-246.79074096679688	501.10076904296875	81.7979507446289
-247.75869750976562	501.4507141113281	81.8054428100586
-245.87957763671875	503.8953857421875	81.78345489501953
-246.6992950439453	503.13690185546875	81.77420806884766
-244.50225830078125	506.8365478515625	81.79971313476562
-245.76205444335938	504.96697998046875	81.73353576660156
-249.17507934570312	504.40802001953125	81.7392349243164
-246.77671813964844	498.0877990722656	81.76948547363281
-247.88015747070312	506.4367980957031	81.76432800292969
-247.05462646484375	505.8028259277344	81.6933364868164
-247.76856994628906	500.4200439453125	81.7153549194336
-248.71701049804688	503.9029541015625	81.66056823730469
-250.60597229003906	504.9410705566406	81.67666625976562
-250.5342254638672	503.0387878417969	81.6383285522461
-247.2149200439453	501.7823181152344	81.66996765136719
-251.70248413085938	503.82464599609375	81.60649871826172
-247.9002227783203	499.2615966796875	81.65530395507812
-251.03695678710938	500.464111328125	81.60025024414062
-245.38638305664062	504.29852294921875	81.65094757080078
-247.99288940429688	503.26953125	81.57904815673828
