-252.90203857421875	515.5202026367188	81.6078872680664
-274.8623046875	558.0393676757812	81.62445831298828
-262.27008056640625	553.1365966796875	81.62397003173828
-289.8392333984375	591.3391723632812	81.74256896972656
-285.2000427246094	586.406005859375	81.72935485839844
-277.725830078125	546.5396118164062	81.73020935058594
-264.8033447265625	544.3992919921875	81.76774597167969
-275.60174560546875	535.8256225585938	81.71019744873047
-254.95249938964844	534.4658203125	81.7560043334961
-268.8334655761719	529.9149169921875	81.73677825927734
-260.32452392578125	528.7653198242188	81.73628234863281
-275.57421875	539.7689819335938	81.79049682617188
-257.75152587890625	523.6460571289062	81.82286071777344
-277.2581481933594	556.3336791992188	81.77474975585938
-259.83056640625	536.6290893554688	81.90498352050781
-279.911376953125	556.0139770507812	81.83329772949219
-258.905029296875	516.845947265625	81.82650756835938
-262.9775085449219	515.6131591796875	81.91903686523438
-272.0226135253906	537.6609497070312	81.8960952758789
-269.95196533203125	576.3073120117188	81.89825439453125
-284.65350341796875	581.3255615234375	81.93940734863281
-257.29632568359375	527.2776489257812	81.88922119140625
-253.4041748046875	511.8627014160156	81.89437103271484
-264.99798583984375	550.9525756835938	81.93156433105469
-269.2171936035156	546.449951171875	81.96864318847656
-266.2441711425781	531.0146484375	81.86421966552734
-288.950439453125	585.238037109375	81.89448547363281
-278.0926818847656	566.199951171875	81.87631225585938
-270.7696228027344	565.38330078125	82.00849914550781
-278.2505187988281	541.212158203125	81.89347076416016
-288.6354675292969	607.05078125	81.88461303710938
-278.6468505859375	556.3478393554688	81.97607421875
-261.28521728515625	570.515625	81.97665405273438
-263.8197326660156	523.8583374023438	81.89138793945312
-284.30950927734375	624.7613525390625	81.90370178222656
-284.697998046875	581.092041015625	81.87667846679688
-271.910400390625	538.13037109375	81.97322082519531
-266.7896728515625	527.2671508789062	81.98155212402344
-273.096435546875	528.4415283203125	81.98866271972656
-271.96905517578125	528.4927368164062	81.95600891113281
-273.7820739746094	590.3505859375	81.99996948242188
-278.2825927734375	524.3056640625	81.93035125732422
-258.98388671875	551.35302734375	81.94328308105469
-269.3633117675781	554.0084838867188	82.09456634521484
-268.5068054199219	529.0137939453125	82.11027526855469
-299.2239990234375	650.9818115234375	81.97974395751953
